"codigo_municipal", "municipio", "codigo_departamental", "departamento", "ejercicio", "funcion", "asignado", "modificado", "vigente", "devengado", "pagado"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2018","Alumbrado Público","50000","15000","65000","53750","53750"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2019","Orden Público y Seguridad Ciudadana  n.c.d","0","8000","8000","8000","8000"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2019","Urbanización y Servicios Comunitarios n.c.d","50000","0","50000","32487","32487"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2019","Servicios de Salud Pública","8000","0","8000","8000","8000"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2019","Vivienda","0","12000","12000","6000","6000"
"1319","COLOTENANGO","13","HUEHUETENANGO","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","163200","0","163200","136100","136100"
"1319","COLOTENANGO","13","HUEHUETENANGO","2016","Administración Fiscal, Monetaria y Servicios de Fiscalización","218000","0","218000","214400","214400"
"1319","COLOTENANGO","13","HUEHUETENANGO","2016","Servicios Generales","92500","1000","93500","92550","92550"
"1319","COLOTENANGO","13","HUEHUETENANGO","2016","Servicios de Policía y Seguridad Ciudadana","84000","13000","97000","88725","88725"
"1319","COLOTENANGO","13","HUEHUETENANGO","2016","Transporte","0","2500","2500","2000","2000"
"1319","COLOTENANGO","13","HUEHUETENANGO","2016","Ordenación de Desechos","144000","14500","158500","155000","155000"
"1319","COLOTENANGO","13","HUEHUETENANGO","2016","Ordenación de Aguas Residuales","0","250","250","0","0"
"1319","COLOTENANGO","13","HUEHUETENANGO","2016","Desarrollo Comunitario","100000","359793","459793","458000","458000"
"1319","COLOTENANGO","13","HUEHUETENANGO","2016","Abastecimiento de Agua","600000","-150000","450000","0","0"
"1319","COLOTENANGO","13","HUEHUETENANGO","2016","Servicios de Salud Pública","0","5480","5480","5480","5480"
"1319","COLOTENANGO","13","HUEHUETENANGO","2016","Educación Preprimaria y Primaria","175000","0","175000","172200","172200"
"1319","COLOTENANGO","13","HUEHUETENANGO","2016","Educación no Atribuible a Ningún Nivel Escolarizado","65000","0","65000","64800","64800"
"1319","COLOTENANGO","13","HUEHUETENANGO","2017","Servicios Públicos Generales n.c.d","298000","12414","310414","306600","306600"
"1319","COLOTENANGO","13","HUEHUETENANGO","2017","Atención a Desastres  y Gestión de Riesgos  n.c.d","0","2100","2100","0","0"
"1319","COLOTENANGO","13","HUEHUETENANGO","2018","Urbanización y Servicios Comunitarios n.c.d","0","22500","22500","15015","15015"
"1319","COLOTENANGO","13","HUEHUETENANGO","2019","Investigación y Desarrollo Relacionados con Urbanización y Servicios Comunitarios","3800","0","3800","1483","1483"
"1319","COLOTENANGO","13","HUEHUETENANGO","2019","Servicios Deportivos y de Recreación","0","900000","900000","896400","896400"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","16316","40792","57108","51937","51937"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2016","Administración Fiscal, Monetaria y Servicios de Fiscalización","212400","8317","220717","220716","220716"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2016","Servicios Generales","0","989","989","989","989"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2016","Investigación Básica","0","8","8","0","0"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2016","Asuntos Económicos, Comerciales y Laborales en General","0","2500","2500","2500","2500"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2016","Transporte","0","9900","9900","9900","9900"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2016","Ordenación de Desechos","0","4089","4089","0","0"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2016","Ordenación de Aguas Residuales","0","500","500","500","500"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2016","Reducción de la Contaminación","0","18770","18770","14245","14245"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2016","Protección de la Diversidad Biológica y del Paisaje","0","26247","26247","26247","26247"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2016","Protección Ambiental n.c.d","14400","-710","13690","13690","13690"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2016","Abastecimiento de Agua","0","855","855","855","855"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2016","Alumbrado Público","30000","-27660","2340","2339","2339"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2016","Servicios Deportivos y de Recreación","0","5390","5390","5390","5390"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2016","Servicios Culturales","0","5500","5500","5500","5500"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2016","Educación Preprimaria y Primaria","0","0","0","0","0"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2016","Educación no Atribuible a Ningún Nivel Escolarizado","30000","0","30000","29999","29999"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2016","Servicios Auxiliares de la Educación","0","2750","2750","2091","2091"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2017","Gestión para la Reducción de Riesgos a Desastres","0","1000","1000","1000","1000"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2017","Desarrollo Comunitario","0","6160","6160","6160","6160"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2017","Servicios Hospitalarios","300000","-300000","0","0","0"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2017","Actividades Deportivas, Recreativas, Cultura y Religión n.c.d","0","8000","8000","5000","5000"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2017","Educación Media","0","1080","1080","1080","1080"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2017","Intereses y Comisiones de la Deuda Pública","10000","-10000","0","0","0"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2017","Amortizaciones de la Deuda Pública","4940","0","4940","0","0"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2018","Urbanización","0","0","0","0","0"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2018","Servicios de Salud Pública","0","15000","15000","15000","15000"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2018","Educación Postmedia Básica y Diversificado no Universitaria o Superior","0","21953","21953","21953","21953"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2019","Atención a Desastres  y Gestión de Riesgos  n.c.d","0","4984","4984","4983","4983"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2019","Educación Universitaria o Superior","0","2000","2000","2000","2000"
"1320","SAN SEBASTIÁN HUEHUETENANGO","13","HUEHUETENANGO","2019","Investigación y Desarrollo Relacionados con la Educación","6000","0","6000","6000","6000"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","418560","-84736","333824","333824","333824"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Administración Fiscal, Monetaria y Servicios de Fiscalización","0","39100","39100","39100","39100"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Servicios Generales","0","5040","5040","4995","4995"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Servicios Públicos Generales n.c.d","0","4800","4800","4800","4800"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Gestión para la Reducción de Riesgos a Desastres","0","78400","78400","78400","78400"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Transporte","0","15000","15000","14912","14912"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Ordenación de Desechos","0","4000","4000","3900","3900"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Ordenación de Aguas Residuales","50000","-50000","0","0","0"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Protección de la Diversidad Biológica y del Paisaje","0","23400","23400","23400","23400"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Investigación y desarrollo relacionados con la Protección Ambiental","0","1900","1900","1820","1820"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Protección Ambiental n.c.d","0","15000","15000","11100","11100"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Urbanización","0","2900","2900","2600","2600"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Desarrollo Comunitario","0","7000","7000","4100","4100"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Abastecimiento de Agua","25200","-22050","3150","3150","3150"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Alumbrado Público","0","10000","10000","4623","4623"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Urbanización y Servicios Comunitarios n.c.d","0","19500","19500","19460","19460"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Servicios de Salud Pública","90000","-79500","10500","9360","9360"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Servicios Deportivos y de Recreación","900000","-890200","9800","9800","9800"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Educación Preprimaria y Primaria","0","1000","1000","1000","1000"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Educación Media","0","10000","10000","9300","9300"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Educación no Atribuible a Ningún Nivel Escolarizado","0","22000","22000","22000","22000"
"1321","TECTITÁN","13","HUEHUETENANGO","2016","Vivienda","75000","-699","74301","0","0"
"1321","TECTITÁN","13","HUEHUETENANGO","2017","Asuntos Económicos, Comerciales y Laborales en General","18914","2000","20914","20760","20760"
"1321","TECTITÁN","13","HUEHUETENANGO","2017","Servicios Culturales","10000","-3000","7000","7000","7000"
"1321","TECTITÁN","13","HUEHUETENANGO","2017","Servicios de Radio, Televisión y Servicios Editoriales","15000","-12000","3000","2925","2925"
"1321","TECTITÁN","13","HUEHUETENANGO","2017","Educación Postmedia Básica y Diversificado no Universitaria o Superior","236100","-236100","0","0","0"
"1321","TECTITÁN","13","HUEHUETENANGO","2017","Familia e Hijos","110000","0","110000","77400","77400"
"1321","TECTITÁN","13","HUEHUETENANGO","2018","Reducción de la Contaminación","50000","0","50000","0","0"
"1321","TECTITÁN","13","HUEHUETENANGO","2018","Amortizaciones de la Deuda Pública","0","75156","75156","75155","75155"
"1321","TECTITÁN","13","HUEHUETENANGO","2019","Investigación y Desarrollo Relacionados con los  Servicios Públicos Generales","2668","0","2668","2048","2048"
"1321","TECTITÁN","13","HUEHUETENANGO","2019","Investigación y Desarrollo Relacionados con la Defensa","25000","3000","28000","20250","20250"
"1321","TECTITÁN","13","HUEHUETENANGO","2019","Otras Actividades Económicas y Financieras","26346","0","26346","19110","19110"
"1321","TECTITÁN","13","HUEHUETENANGO","2019","Asuntos económicos n.c.d","3414","0","3414","2764","2764"
"1321","TECTITÁN","13","HUEHUETENANGO","2019","Investigación y Desarrollo Relacionados con Urbanización y Servicios Comunitarios","132000","0","132000","132000","132000"
"1321","TECTITÁN","13","HUEHUETENANGO","2019","Salud n.c.d","20000","-10000","10000","9901","9901"
"1321","TECTITÁN","13","HUEHUETENANGO","2019","Servicios Auxiliares de la Educación","22000","-5500","16500","16496","16496"
"1321","TECTITÁN","13","HUEHUETENANGO","2019","Desempleo","160000","8000","168000","166453","166453"
"1321","TECTITÁN","13","HUEHUETENANGO","2019","Otros Riesgos de Exclusión Social","90000","-200","89800","88916","88916"
"1321","TECTITÁN","13","HUEHUETENANGO","2019","Protección Social n.c.d","90000","-90000","0","0","0"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","508800","0","508800","508800","508800"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2016","Administración Fiscal, Monetaria y Servicios de Fiscalización","172800","5500","178300","173831","173831"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2016","Servicios Generales","0","38500","38500","38499","38499"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2016","Asuntos Económicos, Comerciales y Laborales en General","9000","0","9000","8540","8540"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2016","Agricultura, Producción Pecuaria, Silvicultura, Caza y Pesca","0","750","750","750","750"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2016","Transporte","90000","0","90000","41162","41162"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2016","Ordenación de Desechos","15000","0","15000","13483","13483"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2016","Abastecimiento de Agua","0","0","0","0","0"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2016","Servicios Deportivos y de Recreación","0","270000","270000","0","0"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2016","Servicios Culturales","3000","0","3000","2846","2846"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2016","Actividades Deportivas, Recreativas, Cultura y Religión n.c.d","0","25000","25000","19600","19600"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2016","Educación Preprimaria y Primaria","50000","-33000","17000","16325","16325"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2016","Educación no Atribuible a Ningún Nivel Escolarizado","3000","0","3000","2846","2846"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2016","Intereses y Comisiones de la Deuda Pública","137000","-50000","87000","76468","76468"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2016","Amortizaciones de la Deuda Pública","180000","50000","230000","204000","204000"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2017","Investigación Básica","0","15000","15000","9999","9999"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2017","Protección de la Diversidad Biológica y del Paisaje","6000","0","6000","5814","5814"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2017","Urbanización","3000","0","3000","750","750"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2017","Alumbrado Público","150000","0","150000","149939","149939"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2017","Servicios de Salud Pública","57868","0","57868","40000","40000"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2017","Educación Media","48250","-48250","0","0","0"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2018","Ordenación de Aguas Residuales","2136388","-821165","1315222","500000","500000"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2018","Reducción de la Contaminación","3000","-183","2817","2816","2816"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2018","Desarrollo Comunitario","0","40000","40000","24852","24852"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2018","Educación Universitaria o Superior","0","181382","181382","181382","181382"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2019","NA","0","11205","11205","11205","11205"
"1322","CONCEPCIÓN HUISTA","13","HUEHUETENANGO","2019","Servicios Hospitalarios","0","9000","9000","9000","9000"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","NA","22000","9776","31776","31776","31776"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","600000","-86602","513398","513398","513398"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","Administración Fiscal, Monetaria y Servicios de Fiscalización","264000","-74950","189050","189050","189050"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","Servicios Generales","120000","-54178","65822","65822","65822"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","Servicios Públicos Generales n.c.d","0","0","0","0","0"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","Servicios de Policía y Seguridad Ciudadana","363000","-188191","174809","171924","171924"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","Asuntos Económicos, Comerciales y Laborales en General","0","22800","22800","22800","22800"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","Agricultura, Producción Pecuaria, Silvicultura, Caza y Pesca","0","15000","15000","15000","15000"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","Transporte","0","71000","71000","42500","42500"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","Investigación y Desarrollo Relacionados con Asuntos Económicos","0","1030","1030","1030","1030"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","Asuntos económicos n.c.d","0","25715","25715","25715","25715"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","Ordenación de Desechos","10000","0","10000","9999","9999"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","Protección Ambiental n.c.d","55000","-39960","15040","0","0"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","Urbanización","63076","-2518","60558","35828","35828"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","Abastecimiento de Agua","21000","-8250","12750","5250","5250"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","Alumbrado Público","0","36000","36000","31500","31500"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","Productos, Útiles y Equipos Médicos","21000","6000","27000","25814","25814"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","Servicios para Pacientes Externos","288000","-2400","285600","283550","283550"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","Servicios Hospitalarios","0","1992","1992","1992","1992"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","Servicios de Salud Pública","0","0","0","0","0"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","Servicios Deportivos y de Recreación","0","26866","26866","26866","26866"
"1323","SAN JUAN IXCOY","13","HUEHUETENANGO","2016","Servicios Culturales","0","1999","1999","0","0"
